bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
leaf.005	-0.01295447349548	-0.01295447349548	-0.01295447349548	1	0	0	0	1	0	1	1	1	-0.72166413068771	1.30489182472229	0.0141650242731	1	0	0	0	1	0	1	1	1	-0.72166413068771	1.30489182472229	0.0141650242731	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		leftLittleDistal
RightShoulder	0.04666592925787	0.04666592925787	0.04666592925787	1	0	0	0	1	0	1	1	1	0.0469437353313	1.34762740135193	0.01899071782827	1	0	0	0	1	0	1	1	1	0.0469437353313	1.34762740135193	0.01899071782827	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightShoulder
RightArm	0.09284014254808	0.09284014254808	0.09284014254808	1	0	0	0	1	0	1	1	1	0.13978387415409	1.31626772880554	0.01864428818226	1	0	0	0	1	0	1	1	1	0.13978387415409	1.31626772880554	0.01864428818226	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightUpperArm
RightForeArm	0.22781382501125	0.22781382501125	0.22781382501125	1	0	0	0	1	0	1	1	1	0.36759769916534	1.30807185173035	0.00913614220917	1	0	0	0	1	0	1	1	1	0.36759769916534	1.30807185173035	0.00913614220917	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightLowerArm
RightHand	0.21589815616608	0.21589815616608	0.21589815616608	1	0	0	0	1	0	1	1	1	0.58349585533142	1.30602526664734	-0.00064116064459	1	0	0	0	1	0	1	1	1	0.58349585533142	1.30602526664734	-0.00064116064459	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightHand
RightHandThumb1	0.0292706489563	0.0292706489563	0.0292706489563	1	0	0	0	1	0	1	1	1	0.61276650428772	1.2996369600296	-0.03007912263274	1	0	0	0	1	0	1	1	1	0.61276650428772	1.2996369600296	-0.03007912263274	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightThumbProximal
RightHandThumb2	0.02208703756332	0.02208703756332	0.02208703756332	1	0	0	0	1	0	1	1	1	0.63485354185104	1.29609727859497	-0.05515277758241	1	0	0	0	1	0	1	1	1	0.63485354185104	1.29609727859497	-0.05515277758241	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightThumbIntermediate
RightHandThumb3	0.01502060890198	0.01502060890198	0.01502060890198	1	0	0	0	1	0	1	1	1	0.64987415075302	1.29178392887115	-0.08044380694628	1	0	0	0	1	0	1	1	1	0.64987415075302	1.29178392887115	-0.08044380694628	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightThumbDistal
leaf.006	0.01196241378784	0.01196241378784	0.01196241378784	1	0	0	0	1	0	1	1	1	0.66183656454086	1.28821420669556	-0.10352790355682	1	0	0	0	1	0	1	1	1	0.66183656454086	1.28821420669556	-0.10352790355682	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightThumbDistal
RightHandIndex1	0.09043127298355	0.09043127298355	0.09043127298355	1	0	0	0	1	0	1	1	1	0.67392712831497	1.31018507480621	-0.04833453521132	1	0	0	0	1	0	1	1	1	0.67392712831497	1.31018507480621	-0.04833453521132	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightIndexProximal
RightHandIndex2	0.02267217636108	0.02267217636108	0.02267217636108	1	0	0	0	1	0	1	1	1	0.69659930467606	1.31143426895142	-0.05504925921559	1	0	0	0	1	0	1	1	1	0.69659930467606	1.31143426895142	-0.05504925921559	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightIndexIntermediate
RightHandIndex3	0.02194535732269	0.02194535732269	0.02194535732269	1	0	0	0	1	0	1	1	1	0.71854466199875	1.30924808979034	-0.05868946388364	1	0	0	0	1	0	1	1	1	0.71854466199875	1.30924808979034	-0.05868946388364	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightIndexDistal
leaf.007	0.01893866062164	0.01893866062164	0.01893866062164	1	0	0	0	1	0	1	1	1	0.73748332262039	1.30350828170776	-0.05537012591958	1	0	0	0	1	0	1	1	1	0.73748332262039	1.30350828170776	-0.05537012591958	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightIndexDistal
RightHandMiddle1	0.09629422426224	0.09629422426224	0.09629422426224	1	0	0	0	1	0	1	1	1	0.67979007959366	1.31182551383972	-0.03011360019445	1	0	0	0	1	0	1	1	1	0.67979007959366	1.31182551383972	-0.03011360019445	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightMiddleProximal
RightHandMiddle2	0.02555155754089	0.02555155754089	0.02555155754089	1	0	0	0	1	0	1	1	1	0.70534163713455	1.31157910823822	-0.03352453559637	1	0	0	0	1	0	1	1	1	0.70534163713455	1.31157910823822	-0.03352453559637	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightMiddleIntermediate
RightHandMiddle3	0.02398431301117	0.02398431301117	0.02398431301117	1	0	0	0	1	0	1	1	1	0.72932595014572	1.30948448181152	-0.03473918512464	1	0	0	0	1	0	1	1	1	0.72932595014572	1.30948448181152	-0.03473918512464	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightMiddleDistal
leaf.008	0.02149891853333	0.02149891853333	0.02149891853333	1	0	0	0	1	0	1	1	1	0.75082486867905	1.30883395671844	-0.02996404282749	1	0	0	0	1	0	1	1	1	0.75082486867905	1.30883395671844	-0.02996404282749	1	0	0	0	1	0	1	1	1	Hips Spine Spine1 Spine2 Neck Head leaf LeftEye RightEye LeftShoulder LeftArm LeftForeArm LeftHand LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 leaf.001 LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 leaf.002 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 leaf.003 LeftHandRing1 LeftHandRing2 LeftHandRing3 leaf.004 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 leaf.005 RightShoulder RightArm RightForeArm RightHand RightHandThumb1 RightHandThumb2 RightHandThumb3 leaf.006 RightHandIndex1 RightHandIndex2 RightHandIndex3 leaf.007 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 leaf.008 RightHandRing1 RightHandRing2 RightHandRing3 leaf.009 RightHandPinky1 RightHandPinky2 RightHandPinky3 leaf.010 LeftUpLeg LeftLeg LeftFoot LeftToeBase leaf.011 RightUpLeg RightLeg RightFoot RightToeBase leaf.012 		rightMiddleDistal
